layer,head,logit,abs_logit
3,17,-0.0011707623489201069,0.0011707623489201069
3,18,0.013268321752548218,0.013268321752548218
3,19,0.029831666499376297,0.029831666499376297
3,20,0.009996902197599411,0.009996902197599411
3,21,0.12082181870937347,0.12082181870937347
3,22,0.020858775824308395,0.020858775824308395
3,23,0.007477395236492157,0.007477395236492157
3,24,0.08114758878946304,0.08114758878946304
3,25,-0.08438202738761902,0.08438202738761902
3,26,-0.028255190700292587,0.028255190700292587
3,27,0.0013015400618314743,0.0013015400618314743
3,28,0.020825035870075226,0.020825035870075226
3,29,0.005557697266340256,0.005557697266340256
3,30,-0.006451373919844627,0.006451373919844627
3,31,-0.012631221674382687,0.012631221674382687
4,0,0.055220477283000946,0.055220477283000946
4,1,0.003249954432249069,0.003249954432249069
4,2,-0.10136251151561737,0.10136251151561737
4,3,-0.05592471733689308,0.05592471733689308
4,4,0.030971258878707886,0.030971258878707886
4,5,-0.014057790860533714,0.014057790860533714
4,6,0.10122016072273254,0.10122016072273254
4,7,-0.06822506338357925,0.06822506338357925
4,8,-0.032681841403245926,0.032681841403245926
4,9,-0.009667029604315758,0.009667029604315758
4,10,0.14569208025932312,0.14569208025932312
4,11,0.023653661832213402,0.023653661832213402
4,12,0.011962966993451118,0.011962966993451118
4,13,0.026981858536601067,0.026981858536601067
4,14,0.04124995321035385,0.04124995321035385
4,15,0.051353443413972855,0.051353443413972855
4,16,-0.1599797010421753,0.1599797010421753
4,17,0.011279473081231117,0.011279473081231117
4,18,0.20014971494674683,0.20014971494674683
4,19,-0.002257801592350006,0.002257801592350006
4,20,-0.05809676647186279,0.05809676647186279
4,21,0.0006736908107995987,0.0006736908107995987
4,22,0.05814681947231293,0.05814681947231293
4,23,-0.01224207691848278,0.01224207691848278
4,24,-0.016837777569890022,0.016837777569890022
4,25,0.09369201958179474,0.09369201958179474
4,26,0.11938317865133286,0.11938317865133286
4,27,0.04088806360960007,0.04088806360960007
4,28,0.019067656248807907,0.019067656248807907
4,29,0.034039199352264404,0.034039199352264404
4,30,-0.0031881295144557953,0.0031881295144557953
4,31,0.0507909432053566,0.0507909432053566
5,0,0.17967593669891357,0.17967593669891357
5,1,-0.015886574983596802,0.015886574983596802
5,2,0.0028419718146324158,0.0028419718146324158
5,3,-0.11634214222431183,0.11634214222431183
5,4,-0.07675572484731674,0.07675572484731674
5,5,0.004005348309874535,0.004005348309874535
5,6,0.019762199372053146,0.019762199372053146
5,7,0.055500950664281845,0.055500950664281845
5,8,0.05626741051673889,0.05626741051673889
5,9,0.0634353905916214,0.0634353905916214
5,10,-0.02545871213078499,0.02545871213078499
5,11,-0.0047210995107889175,0.0047210995107889175
5,12,0.06209152936935425,0.06209152936935425
5,13,0.007982734590768814,0.007982734590768814
5,14,0.006667605601251125,0.006667605601251125
5,15,0.29421669244766235,0.29421669244766235
5,16,-0.3484867215156555,0.3484867215156555
5,17,-0.029430285096168518,0.029430285096168518
5,18,0.014988518320024014,0.014988518320024014
5,19,-0.036620497703552246,0.036620497703552246
5,20,0.9683660268783569,0.9683660268783569
5,21,0.0001230388879776001,0.0001230388879776001
5,22,0.07816529273986816,0.07816529273986816
5,23,0.035042501986026764,0.035042501986026764
5,24,0.017020266503095627,0.017020266503095627
5,25,0.024166353046894073,0.024166353046894073
5,26,0.0686037614941597,0.0686037614941597
5,27,0.03303155303001404,0.03303155303001404
5,28,0.06667535752058029,0.06667535752058029
5,29,0.09979011118412018,0.09979011118412018
5,30,-0.027502913028001785,0.027502913028001785
5,31,0.06600796431303024,0.06600796431303024
6,0,-0.012194168753921986,0.012194168753921986
6,1,-0.014884021133184433,0.014884021133184433
6,2,0.0771903321146965,0.0771903321146965
6,3,-0.006897997111082077,0.006897997111082077
6,4,0.013985076919198036,0.013985076919198036
6,5,-0.03132361173629761,0.03132361173629761
6,6,0.30564552545547485,0.30564552545547485
6,7,-0.052378103137016296,0.052378103137016296
6,8,-0.030370311811566353,0.030370311811566353
6,9,0.000976724550127983,0.000976724550127983
6,10,-0.037967272102832794,0.037967272102832794
6,11,0.04246682673692703,0.04246682673692703
6,12,-0.018081016838550568,0.018081016838550568
6,13,0.09961976855993271,0.09961976855993271
6,14,0.07729676365852356,0.07729676365852356
6,15,-0.047179605811834335,0.047179605811834335
6,16,0.011061041615903378,0.011061041615903378
6,17,0.03023986518383026,0.03023986518383026
6,18,-0.0010514454916119576,0.0010514454916119576
6,19,-0.008972134441137314,0.008972134441137314
6,20,0.035561397671699524,0.035561397671699524
6,21,0.028028301894664764,0.028028301894664764
6,22,0.05215218663215637,0.05215218663215637
6,23,-0.018404848873615265,0.018404848873615265
6,24,0.09415081143379211,0.09415081143379211
6,25,-0.0005669202655553818,0.0005669202655553818
6,26,-0.06230083853006363,0.06230083853006363
6,27,0.015353493392467499,0.015353493392467499
6,28,0.04956790804862976,0.04956790804862976
6,29,0.030846770852804184,0.030846770852804184
6,30,0.019903481006622314,0.019903481006622314
6,31,0.008433875627815723,0.008433875627815723
7,0,0.14152710139751434,0.14152710139751434
7,1,-0.00399833545088768,0.00399833545088768
7,2,-0.08433282375335693,0.08433282375335693
7,3,0.05113072693347931,0.05113072693347931
7,4,0.005721155554056168,0.005721155554056168
7,5,0.04914774000644684,0.04914774000644684
7,6,-0.005551557056605816,0.005551557056605816
7,7,0.06513088941574097,0.06513088941574097
7,8,0.05785173177719116,0.05785173177719116
7,9,-0.07241679728031158,0.07241679728031158
