layer,attn_logit,mlp_logit,dominant
0,-0.8373874425888062,3.1771421432495117,MLP
1,0.2679542303085327,-0.05118119716644287,ATTN
2,1.4628734588623047,0.8622381687164307,ATTN
3,0.5468132495880127,-0.26177310943603516,ATTN
4,-1.8872630596160889,-0.3700886368751526,ATTN
5,0.785551130771637,1.4173213243484497,MLP
6,0.5725129842758179,3.6398391723632812,MLP
7,0.326221227645874,-0.9275288581848145,MLP
8,-0.8342621922492981,4.536718368530273,MLP
9,1.1806074380874634,3.7599592208862305,MLP
10,0.8658798933029175,4.5827789306640625,MLP
11,6.983536720275879,35.42269515991211,MLP
