layer,head,reader_to_screen
0,0,0.2418
0,1,0.46
0,3,0.9656
0,5,0.1499
0,7,0.2415
1,0,0.8892
1,2,0.5844
1,3,0.6673
1,4,0.9704
1,5,0.3512
1,6,0.3773
2,0,0.661
2,1,0.2925
2,2,0.7
2,3,0.1696
2,4,0.1709
2,5,0.1093
2,6,0.5465
2,7,0.2539
3,3,0.2226
3,5,0.9932
3,6,0.7256
3,7,0.4335
5,3,0.1572
6,3,0.645
7,6,0.1582
8,1,0.1198
15,5,0.1228
