layer,head,logit,abs_logit
0,0,0.016669616103172302,0.016669616103172302
0,1,0.04439894109964371,0.04439894109964371
0,2,-0.19230864942073822,0.19230864942073822
0,3,0.07312772423028946,0.07312772423028946
0,4,0.38879406452178955,0.38879406452178955
0,5,-0.02176719345152378,0.02176719345152378
0,6,0.12594805657863617,0.12594805657863617
0,7,0.04318863898515701,0.04318863898515701
0,8,-0.06171778216958046,0.06171778216958046
0,9,-0.2471051961183548,0.2471051961183548
0,10,-0.11807473003864288,0.11807473003864288
0,11,0.0508539155125618,0.0508539155125618
0,12,0.07596851885318756,0.07596851885318756
0,13,-0.05718507245182991,0.05718507245182991
0,14,0.023173600435256958,0.023173600435256958
0,15,-0.09431590884923935,0.09431590884923935
1,0,0.04066638648509979,0.04066638648509979
1,1,1.1791727542877197,1.1791727542877197
1,2,0.3888489603996277,0.3888489603996277
1,3,0.6431130766868591,0.6431130766868591
1,4,-1.2588963508605957,1.2588963508605957
1,5,2.716320514678955,2.716320514678955
1,6,0.05468793958425522,0.05468793958425522
1,7,0.7094998955726624,0.7094998955726624
1,8,-1.6054041385650635,1.6054041385650635
1,9,0.8413013219833374,0.8413013219833374
1,10,0.6693358421325684,0.6693358421325684
1,11,0.5839414596557617,0.5839414596557617
1,12,0.3192535638809204,0.3192535638809204
1,13,0.6730732321739197,0.6730732321739197
1,14,0.4983910322189331,0.4983910322189331
1,15,1.7337322235107422,1.7337322235107422
2,0,5.676564693450928,5.676564693450928
2,1,-3.1958279609680176,3.1958279609680176
2,2,2.457132577896118,2.457132577896118
2,3,-0.16794392466545105,0.16794392466545105
2,4,-1.3258432149887085,1.3258432149887085
2,5,1.1491936445236206,1.1491936445236206
2,6,0.1313592791557312,0.1313592791557312
2,7,0.09759521484375,0.09759521484375
2,8,-0.2657778859138489,0.2657778859138489
2,9,-0.9037168025970459,0.9037168025970459
2,10,2.368486166000366,2.368486166000366
2,11,-0.7928786277770996,0.7928786277770996
2,12,1.0079127550125122,1.0079127550125122
2,13,1.927107572555542,1.927107572555542
2,14,-1.943792462348938,1.943792462348938
2,15,1.4567615985870361,1.4567615985870361
3,0,0.16787615418434143,0.16787615418434143
3,1,-0.5189564228057861,0.5189564228057861
3,2,4.16015625,4.16015625
3,3,-0.13897234201431274,0.13897234201431274
3,4,-1.1616829633712769,1.1616829633712769
3,5,0.7899632453918457,0.7899632453918457
3,6,-0.35400086641311646,0.35400086641311646
3,7,-0.19102489948272705,0.19102489948272705
3,8,0.9323505163192749,0.9323505163192749
3,9,1.6352428197860718,1.6352428197860718
3,10,1.2283530235290527,1.2283530235290527
3,11,-0.895574688911438,0.895574688911438
3,12,1.900557518005371,1.900557518005371
3,13,-0.26992058753967285,0.26992058753967285
3,14,-0.42344924807548523,0.42344924807548523
3,15,-1.6826252937316895,1.6826252937316895
4,0,0.5929354429244995,0.5929354429244995
4,1,-3.2114360332489014,3.2114360332489014
4,2,-0.7236449718475342,0.7236449718475342
4,3,1.386157512664795,1.386157512664795
4,4,0.8598520755767822,0.8598520755767822
4,5,0.5913056135177612,0.5913056135177612
4,6,-0.6815701127052307,0.6815701127052307
4,7,1.4965919256210327,1.4965919256210327
4,8,0.41175493597984314,0.41175493597984314
4,9,-0.063938669860363,0.063938669860363
4,10,-0.5482149720191956,0.5482149720191956
4,11,1.1387665271759033,1.1387665271759033
4,12,-0.24822428822517395,0.24822428822517395
4,13,-0.37995004653930664,0.37995004653930664
4,14,0.14664188027381897,0.14664188027381897
4,15,-0.1883581578731537,0.1883581578731537
5,0,-0.45170775055885315,0.45170775055885315
5,1,-0.5357208251953125,0.5357208251953125
5,2,2.3793699741363525,2.3793699741363525
5,3,-1.287954330444336,1.287954330444336
5,4,0.5756837129592896,0.5756837129592896
