layer,head,logit,abs_logit
0,0,-0.06807751953601837,0.06807751953601837
0,1,-0.0869152843952179,0.0869152843952179
0,2,-0.017143212258815765,0.017143212258815765
0,3,0.23032747209072113,0.23032747209072113
0,4,-0.07807911932468414,0.07807911932468414
0,5,-0.3271789848804474,0.3271789848804474
0,6,-0.03596553951501846,0.03596553951501846
0,7,-0.004080628976225853,0.004080628976225853
0,8,-0.05845329910516739,0.05845329910516739
0,9,-0.04763653874397278,0.04763653874397278
0,10,-0.007624980062246323,0.007624980062246323
0,11,-0.0070870788767933846,0.0070870788767933846
0,12,-0.04621100798249245,0.04621100798249245
0,13,-0.12936553359031677,0.12936553359031677
0,14,0.17984367907047272,0.17984367907047272
0,15,0.11086782813072205,0.11086782813072205
1,0,0.22004422545433044,0.22004422545433044
1,1,0.10122360289096832,0.10122360289096832
1,2,0.11707889288663864,0.11707889288663864
1,3,-0.07258521765470505,0.07258521765470505
1,4,-0.1241523027420044,0.1241523027420044
1,5,0.03107772022485733,0.03107772022485733
1,6,-0.01931171491742134,0.01931171491742134
1,7,0.07905662059783936,0.07905662059783936
1,8,0.08613889664411545,0.08613889664411545
1,9,0.1484910249710083,0.1484910249710083
1,10,0.06897066533565521,0.06897066533565521
1,11,-0.13987085223197937,0.13987085223197937
1,12,-0.11311152577400208,0.11311152577400208
1,13,-0.05141277611255646,0.05141277611255646
1,14,0.019939664751291275,0.019939664751291275
1,15,-0.16523340344429016,0.16523340344429016
2,0,0.18950307369232178,0.18950307369232178
2,1,0.09263090044260025,0.09263090044260025
2,2,-0.0021494310349226,0.0021494310349226
2,3,-0.11707885563373566,0.11707885563373566
2,4,0.16900205612182617,0.16900205612182617
2,5,-0.03817080706357956,0.03817080706357956
2,6,-0.0003383420407772064,0.0003383420407772064
2,7,0.11691445112228394,0.11691445112228394
2,8,0.00021778279915452003,0.00021778279915452003
2,9,0.01911742612719536,0.01911742612719536
2,10,-0.12570011615753174,0.12570011615753174
2,11,0.004312142729759216,0.004312142729759216
2,12,0.07519261538982391,0.07519261538982391
