layer,head,logit,abs_logit
0,0,0.1577019989490509,0.1577019989490509
0,1,-0.05170946940779686,0.05170946940779686
0,2,-0.07571772485971451,0.07571772485971451
0,3,-0.015359584242105484,0.015359584242105484
0,4,-0.13991311192512512,0.13991311192512512
0,5,-0.05314474180340767,0.05314474180340767
0,6,0.07728300988674164,0.07728300988674164
0,7,0.12935364246368408,0.12935364246368408
0,8,-0.3181021213531494,0.3181021213531494
0,9,-0.023123759776353836,0.023123759776353836
0,10,8.66129994392395e-06,8.66129994392395e-06
0,11,-0.03278382122516632,0.03278382122516632
0,12,0.031881239265203476,0.031881239265203476
0,13,0.018835783004760742,0.018835783004760742
0,14,-0.3177430033683777,0.3177430033683777
0,15,0.033048782497644424,0.033048782497644424
1,0,-0.18617326021194458,0.18617326021194458
1,1,0.06853513419628143,0.06853513419628143
1,2,0.032124944031238556,0.032124944031238556
1,3,-0.01114359125494957,0.01114359125494957
1,4,0.21145877242088318,0.21145877242088318
1,5,0.004856254905462265,0.004856254905462265
1,6,0.045992959290742874,0.045992959290742874
1,7,-0.060652270913124084,0.060652270913124084
1,8,0.05371180176734924,0.05371180176734924
1,9,-0.10217820852994919,0.10217820852994919
1,10,0.026561537757515907,0.026561537757515907
1,11,-0.1390516757965088,0.1390516757965088
1,12,-0.027509212493896484,0.027509212493896484
1,13,-0.018296800553798676,0.018296800553798676
1,14,0.07502619922161102,0.07502619922161102
1,15,0.013251440599560738,0.013251440599560738
2,0,0.01796869933605194,0.01796869933605194
2,1,-0.030762985348701477,0.030762985348701477
2,2,-0.01618456095457077,0.01618456095457077
2,3,0.02162383310496807,0.02162383310496807
2,4,0.03319461643695831,0.03319461643695831
2,5,0.08416210860013962,0.08416210860013962
2,6,0.1225506067276001,0.1225506067276001
2,7,-0.07026523351669312,0.07026523351669312
2,8,0.005119660869240761,0.005119660869240761
2,9,0.08640962094068527,0.08640962094068527
2,10,0.11365163326263428,0.11365163326263428
2,11,-0.04701465740799904,0.04701465740799904
2,12,-0.055741794407367706,0.055741794407367706
2,13,0.00378241715952754,0.00378241715952754
2,14,-0.014832086861133575,0.014832086861133575
2,15,0.08602231740951538,0.08602231740951538
3,0,0.027494875714182854,0.027494875714182854
3,1,0.16778117418289185,0.16778117418289185
3,2,0.11722459644079208,0.11722459644079208
3,3,0.032458700239658356,0.032458700239658356
3,4,0.1293361485004425,0.1293361485004425
3,5,0.08933208882808685,0.08933208882808685
3,6,0.2847287058830261,0.2847287058830261
3,7,0.2202448844909668,0.2202448844909668
3,8,0.012662136927247047,0.012662136927247047
3,9,0.019004592671990395,0.019004592671990395
3,10,0.17625170946121216,0.17625170946121216
3,11,0.1268509030342102,0.1268509030342102
3,12,0.009639129042625427,0.009639129042625427
3,13,-0.07831037044525146,0.07831037044525146
3,14,-0.17087909579277039,0.17087909579277039
3,15,0.027297243475914,0.027297243475914
4,0,0.15299925208091736,0.15299925208091736
4,1,0.225571870803833,0.225571870803833
4,2,-0.03128505498170853,0.03128505498170853
4,3,-0.04844645410776138,0.04844645410776138
4,4,-0.12432414293289185,0.12432414293289185
4,5,0.042156998068094254,0.042156998068094254
4,6,-0.2953591048717499,0.2953591048717499
4,7,0.09561516344547272,0.09561516344547272
4,8,0.013472715392708778,0.013472715392708778
4,9,-0.006408631801605225,0.006408631801605225
4,10,-0.13255485892295837,0.13255485892295837
4,11,-0.07226045429706573,0.07226045429706573
4,12,-0.012608389370143414,0.012608389370143414
4,13,-0.023172445595264435,0.023172445595264435
4,14,-0.036817096173763275,0.036817096173763275
4,15,-0.0646754652261734,0.0646754652261734
5,0,-0.019284304231405258,0.019284304231405258
5,1,0.03151217848062515,0.03151217848062515
5,2,-0.13234154880046844,0.13234154880046844
5,3,0.13089878857135773,0.13089878857135773
5,4,-0.07078581303358078,0.07078581303358078
5,5,-0.08523152768611908,0.08523152768611908
5,6,-0.018748445436358452,0.018748445436358452
5,7,-0.11717990040779114,0.11717990040779114
5,8,0.004954125732183456,0.004954125732183456
5,9,0.05110500752925873,0.05110500752925873
5,10,-0.02799862250685692,0.02799862250685692
5,11,-0.023933425545692444,0.023933425545692444
5,12,-0.03844889998435974,0.03844889998435974
5,13,0.01630960777401924,0.01630960777401924
5,14,0.060471806675195694,0.060471806675195694
5,15,-0.04089098796248436,0.04089098796248436
6,0,0.09390492737293243,0.09390492737293243
6,1,-0.07180444151163101,0.07180444151163101
6,2,-0.14580917358398438,0.14580917358398438
6,3,0.20506684482097626,0.20506684482097626
6,4,-0.07719779759645462,0.07719779759645462
6,5,0.20902392268180847,0.20902392268180847
6,6,-0.09845122694969177,0.09845122694969177
6,7,0.14228084683418274,0.14228084683418274
6,8,-0.021557478234171867,0.021557478234171867
6,9,0.04869333654642105,0.04869333654642105
6,10,-0.026533806696534157,0.026533806696534157
6,11,0.20394738018512726,0.20394738018512726
6,12,-0.002990938723087311,0.002990938723087311
6,13,-0.002362240105867386,0.002362240105867386
