layer,head,logit,abs_logit
0,0,-0.4860210418701172,0.4860210418701172
0,1,-0.11425098031759262,0.11425098031759262
0,2,0.14381693303585052,0.14381693303585052
0,3,-0.027207598090171814,0.027207598090171814
0,4,-0.11703996360301971,0.11703996360301971
0,5,0.1399596631526947,0.1399596631526947
0,6,-0.15244318544864655,0.15244318544864655
0,7,0.07375838607549667,0.07375838607549667
1,0,-0.1678241491317749,0.1678241491317749
1,1,0.041538625955581665,0.041538625955581665
1,2,0.13697698712348938,0.13697698712348938
1,3,-0.2842714190483093,0.2842714190483093
1,4,-0.06560546904802322,0.06560546904802322
1,5,0.21810051798820496,0.21810051798820496
1,6,0.020647086203098297,0.020647086203098297
1,7,-0.1186596229672432,0.1186596229672432
2,0,0.16081413626670837,0.16081413626670837
2,1,-0.05399215221405029,0.05399215221405029
2,2,0.18992486596107483,0.18992486596107483
2,3,0.08330769836902618,0.08330769836902618
2,4,0.18771621584892273,0.18771621584892273
2,5,0.09546439349651337,0.09546439349651337
2,6,-0.11743324249982834,0.11743324249982834
2,7,-0.02235811948776245,0.02235811948776245
3,0,0.10832467675209045,0.10832467675209045
3,1,0.23829156160354614,0.23829156160354614
3,2,-0.011936575174331665,0.011936575174331665
3,3,-0.11969886720180511,0.11969886720180511
3,4,-0.0684102475643158,0.0684102475643158
3,5,-0.021432673558592796,0.021432673558592796
3,6,0.05196676403284073,0.05196676403284073
3,7,0.28268489241600037,0.28268489241600037
4,0,0.3351231813430786,0.3351231813430786
4,1,0.05076827108860016,0.05076827108860016
4,2,-0.15583178400993347,0.15583178400993347
4,3,0.0817352831363678,0.0817352831363678
4,4,0.10728535056114197,0.10728535056114197
4,5,0.004099144600331783,0.004099144600331783
4,6,0.03735226020216942,0.03735226020216942
4,7,-0.1252811849117279,0.1252811849117279
5,0,0.7090457677841187,0.7090457677841187
5,1,-0.05972304195165634,0.05972304195165634
5,2,0.19199734926223755,0.19199734926223755
5,3,-0.011375568807125092,0.011375568807125092
5,4,-0.1868872195482254,0.1868872195482254
5,5,-0.013379521667957306,0.013379521667957306
5,6,0.07737937569618225,0.07737937569618225
5,7,0.1382937729358673,0.1382937729358673
6,0,0.009255096316337585,0.009255096316337585
6,1,0.17962685227394104,0.17962685227394104
6,2,-0.37581199407577515,0.37581199407577515
6,3,0.21964164078235626,0.21964164078235626
6,4,0.030080944299697876,0.030080944299697876
6,5,0.4033985137939453,0.4033985137939453
6,6,0.43939030170440674,0.43939030170440674
6,7,0.06013046205043793,0.06013046205043793
7,0,0.020480891689658165,0.020480891689658165
7,1,-0.020330408588051796,0.020330408588051796
7,2,-0.025702498853206635,0.025702498853206635
7,3,0.0047897882759571075,0.0047897882759571075
7,4,0.07344117760658264,0.07344117760658264
7,5,0.18899403512477875,0.18899403512477875
7,6,0.2105996310710907,0.2105996310710907
7,7,-0.11907130479812622,0.11907130479812622
8,0,0.03237156569957733,0.03237156569957733
8,1,-0.9515165090560913,0.9515165090560913
8,2,-0.11238184571266174,0.11238184571266174
8,3,0.8734981417655945,0.8734981417655945
8,4,0.9818681478500366,0.9818681478500366
8,5,0.11009997129440308,0.11009997129440308
8,6,0.22445306181907654,0.22445306181907654
8,7,0.48157569766044617,0.48157569766044617
9,0,0.24367518723011017,0.24367518723011017
9,1,1.0214495658874512,1.0214495658874512
9,2,0.6949166655540466,0.6949166655540466
9,3,0.7159464359283447,0.7159464359283447
9,4,0.012705110013484955,0.012705110013484955
9,5,-0.004659544676542282,0.004659544676542282
9,6,0.13287536799907684,0.13287536799907684
9,7,1.6961100101470947,1.6961100101470947
10,0,-0.024252265691757202,0.024252265691757202
10,1,0.6808352470397949,0.6808352470397949
10,2,-1.1083778142929077,1.1083778142929077
10,3,-0.5385621786117554,0.5385621786117554
10,4,0.05636805295944214,0.05636805295944214
10,5,-0.031613074243068695,0.031613074243068695
10,6,-0.025426313281059265,0.025426313281059265
