layer,head,logit,abs_logit
0,0,-0.20660334825515747,0.20660334825515747
0,1,0.22850154340267181,0.22850154340267181
0,2,0.4578469395637512,0.4578469395637512
0,3,0.12686467170715332,0.12686467170715332
0,4,-0.05454987287521362,0.05454987287521362
0,5,-0.1497281789779663,0.1497281789779663
0,6,-0.6652365922927856,0.6652365922927856
0,7,-0.15800881385803223,0.15800881385803223
0,8,0.32958000898361206,0.32958000898361206
0,9,0.310269832611084,0.310269832611084
0,10,0.3318060636520386,0.3318060636520386
0,11,-3.125563621520996,3.125563621520996
1,0,1.4938569068908691,1.4938569068908691
1,1,0.9771091341972351,0.9771091341972351
1,2,-1.964153528213501,1.964153528213501
1,3,1.6353247165679932,1.6353247165679932
1,4,0.09823670983314514,0.09823670983314514
1,5,0.04814910888671875,0.04814910888671875
1,6,-0.465259313583374,0.465259313583374
1,7,-0.18053485453128815,0.18053485453128815
1,8,0.20178839564323425,0.20178839564323425
1,9,-0.13077282905578613,0.13077282905578613
1,10,-1.515243411064148,1.515243411064148
1,11,0.12299537658691406,0.12299537658691406
2,0,0.5059911012649536,0.5059911012649536
2,1,-0.19221192598342896,0.19221192598342896
2,2,0.824070155620575,0.824070155620575
2,3,0.512798547744751,0.512798547744751
2,4,-0.42355436086654663,0.42355436086654663
2,5,-0.0266447514295578,0.0266447514295578
2,6,-0.7750701904296875,0.7750701904296875
2,7,0.40248656272888184,0.40248656272888184
2,8,0.13547801971435547,0.13547801971435547
2,9,-1.1201211214065552,1.1201211214065552
2,10,-1.183542013168335,1.183542013168335
2,11,1.0819576978683472,1.0819576978683472
3,0,-0.13691425323486328,0.13691425323486328
3,1,-0.02480466663837433,0.02480466663837433
3,2,0.20388735830783844,0.20388735830783844
3,3,0.6149420142173767,0.6149420142173767
3,4,0.5678746700286865,0.5678746700286865
3,5,-0.02721685916185379,0.02721685916185379
3,6,0.18105173110961914,0.18105173110961914
3,7,-0.6395684480667114,0.6395684480667114
3,8,0.45281052589416504,0.45281052589416504
3,9,-0.44716009497642517,0.44716009497642517
3,10,0.04347914457321167,0.04347914457321167
3,11,-0.10975425690412521,0.10975425690412521
4,0,0.14408040046691895,0.14408040046691895
4,1,0.13525336980819702,0.13525336980819702
4,2,0.037891797721385956,0.037891797721385956
4,3,-0.37876689434051514,0.37876689434051514
4,4,0.002894461154937744,0.002894461154937744
4,5,-0.5135013461112976,0.5135013461112976
4,6,0.5552488565444946,0.5552488565444946
4,7,-2.8734450340270996,2.8734450340270996
4,8,0.5187876224517822,0.5187876224517822
4,9,1.0945167541503906,1.0945167541503906
4,10,0.29185950756073,0.29185950756073
4,11,0.9833065271377563,0.9833065271377563
5,0,0.2911316454410553,0.2911316454410553
5,1,-1.4194025993347168,1.4194025993347168
5,2,0.5630639791488647,0.5630639791488647
5,3,-0.023849397897720337,0.023849397897720337
5,4,-0.2718942165374756,0.2718942165374756
5,5,-0.06233087182044983,0.06233087182044983
5,6,0.6880674362182617,0.6880674362182617
5,7,0.1510286033153534,0.1510286033153534
5,8,0.04548478126525879,0.04548478126525879
5,9,1.5987529754638672,1.5987529754638672
5,10,-0.8485355377197266,0.8485355377197266
5,11,-0.4973675608634949,0.4973675608634949
6,0,0.06370323896408081,0.06370323896408081
6,1,0.12590865790843964,0.12590865790843964
6,2,0.3418203592300415,0.3418203592300415
6,3,-0.5676199197769165,0.5676199197769165
